date,year,state,top_item,id,hex_code
2024-05-19,2024,NM,Nidorino,33,#A040A0
2024-05-19,2024,NV,Venonat,48,#A040A0
2024-05-19,2024,NY,Cloyster,91,#705898
2024-05-19,2024,OH,Pinsir,127,#78C850
2024-05-19,2024,OK,Venonat,48,#A040A0
2024-05-19,2024,OR,Cloyster,91,#705898
2024-05-19,2024,PA,Pinsir,127,#78C850
2024-05-19,2024,RI,Golbat,42,#705898
2024-05-19,2024,SC,Nidorino,33,#A040A0
2024-05-19,2024,SD,Onix,95,#B8A038
2024-05-19,2024,TN,Venonat,48,#A040A0
2024-05-19,2024,TX,Onix,95,#B8A038
2024-05-19,2024,UT,Seel,86,#B8B8D0
2024-05-19,2024,VA,Nidorina,30,#A040A0
2024-05-19,2024,VT,Tentacool,72,#6890F0
2024-05-19,2024,WA,Seaking,119,#F08030
2024-05-19,2024,WI,Nidorina,30,#A040A0
2024-05-19,2024,WV,Venonat,48,#A040A0
2024-05-19,2024,WY,Nidoking,34,#A040A0
2024-05-26,2024,AK,Onix,95,#B8A038
2024-05-26,2024,AL,Ditto,132,#F8A8B8
2024-05-26,2024,AR,Nidorina,30,#A040A0
2024-05-26,2024,AZ,Venomoth,49,#A040A0
2024-05-26,2024,CA,Kakuna,14,#A8B820
2024-05-26,2024,CO,Seel,86,#B8B8D0
2024-05-26,2024,CT,Tangela,114,#78C850
2024-05-26,2024,DC,Seaking,119,#F08030
2024-05-26,2024,DE,Onix,95,#B8A038
2024-05-26,2024,FL,Onix,95,#B8A038
2024-05-26,2024,GA,Tangela,114,#78C850
2024-05-26,2024,HI,Venomoth,49,#A040A0
2024-05-26,2024,IA,Venomoth,49,#A040A0
2024-05-26,2024,ID,Growlithe,58,#F08030
2024-05-26,2024,IL,Pinsir,127,#78C850
2024-05-26,2024,IN,Nidorina,30,#A040A0
2024-05-26,2024,KS,Ditto,132,#F8A8B8
2024-05-26,2024,KY,Venonat,48,#A040A0
2024-05-26,2024,LA,Venomoth,49,#A040A0
2024-05-26,2024,MA,Nidorina,30,#A040A0
2024-05-26,2024,MD,Pinsir,127,#78C850
2024-05-26,2024,ME,Venonat,48,#A040A0
2024-05-26,2024,MI,Seel,86,#B8B8D0
2024-05-26,2024,MN,Kadabra,64,#A040A0
2024-05-26,2024,MO,Nidorina,30,#A040A0
2024-05-26,2024,MS,Omastar,139,#6890F0
2024-05-26,2024,MT,Hypno,97,#E0C068
2024-05-26,2024,NC,Tangela,114,#78C850
2024-05-26,2024,ND,Tauros,128,#A89078
2024-05-26,2024,NE,Dodrio,85,#A89078
2024-05-26,2024,NH,Parasect,47,#A8B820
2024-05-26,2024,NJ,Venomoth,49,#A040A0
2024-05-26,2024,NM,Nidorino,33,#A040A0
2024-05-26,2024,NV,Pidgeotto,17,#A89078
2024-05-26,2024,NY,Hypno,97,#E0C068
2024-05-26,2024,OH,Nidorina,30,#A040A0
2024-05-26,2024,OK,Growlithe,58,#F08030
2024-05-26,2024,OR,Nidorina,30,#A040A0
2024-05-26,2024,PA,Nidorina,30,#A040A0
2024-05-26,2024,RI,Tentacruel,73,#6890F0
2024-05-26,2024,SC,Venomoth,49,#A040A0
2024-05-26,2024,SD,Abra,63,#A040A0
2024-05-26,2024,TN,Pidgeotto,17,#A89078
2024-05-26,2024,TX,Onix,95,#B8A038
2024-05-26,2024,UT,Dragonair,148,#6890F0
2024-05-26,2024,VA,Nidorina,30,#A040A0
2024-05-26,2024,VT,Tentacool,72,#6890F0
2024-05-26,2024,WA,Venomoth,49,#A040A0
2024-05-26,2024,WI,Nidorina,30,#A040A0
2024-05-26,2024,WV,Venonat,48,#A040A0
2024-05-26,2024,WY,Butterfree,12,#A8B820
2024-06-02,2024,AK,Farfetch'd,83,#A89078
2024-06-02,2024,AL,Ditto,132,#F8A8B8
2024-06-02,2024,AR,Nidorina,30,#A040A0
2024-06-02,2024,AZ,Pinsir,127,#78C850
2024-06-02,2024,CA,Pinsir,127,#78C850
2024-06-02,2024,CO,Pinsir,127,#78C850
2024-06-02,2024,CT,Growlithe,58,#F08030
2024-06-02,2024,DC,Golbat,42,#705898
2024-06-02,2024,DE,Onix,95,#B8A038
2024-06-02,2024,FL,Onix,95,#B8A038
2024-06-02,2024,GA,Tangela,114,#78C850
2024-06-02,2024,HI,Zapdos,145,#F8D030
2024-06-02,2024,IA,Pinsir,127,#78C850
2024-06-02,2024,ID,Growlithe,58,#F08030
2024-06-02,2024,IL,Pinsir,127,#78C850
2024-06-02,2024,IN,Nidorina,30,#A040A0
2024-06-02,2024,KS,Ditto,132,#F8A8B8
2024-06-02,2024,KY,Growlithe,58,#F08030
2024-06-02,2024,LA,Venomoth,49,#A040A0
2024-06-02,2024,MA,Pinsir,127,#78C850
2024-06-02,2024,MD,Pinsir,127,#78C850
2024-06-02,2024,ME,Pinsir,127,#78C850
2024-06-02,2024,MI,Seel,86,#B8B8D0
2024-06-02,2024,MN,Zapdos,145,#F8D030
2024-06-02,2024,MO,Growlithe,58,#F08030
2024-06-02,2024,MS,Spearow,21,#A89078
2024-06-02,2024,MT,Horsea,116,#6890F0
2024-06-02,2024,NC,Growlithe,58,#F08030
2024-06-02,2024,ND,Tauros,128,#A89078
2024-06-02,2024,NE,Dodrio,85,#A89078
2024-06-02,2024,NH,Hypno,97,#E0C068
2024-06-02,2024,NJ,Growlithe,58,#F08030
2024-06-02,2024,NM,Hypno,97,#E0C068
2024-06-02,2024,NV,Zapdos,145,#F8D030
2024-06-02,2024,NY,Hypno,97,#E0C068
2024-06-02,2024,OH,Pinsir,127,#78C850
2024-06-02,2024,OK,Growlithe,58,#F08030
2024-06-02,2024,OR,Growlithe,58,#F08030
2024-06-02,2024,PA,Pinsir,127,#78C850
2024-06-02,2024,RI,Golbat,42,#705898
2024-06-02,2024,SC,Venomoth,49,#A040A0
2024-06-02,2024,SD,Abra,63,#A040A0
2024-06-02,2024,TN,Pinsir,127,#78C850
2024-06-02,2024,TX,Pinsir,127,#78C850
2024-06-02,2024,UT,Seel,86,#B8B8D0
2024-06-02,2024,VA,Pinsir,127,#78C850
2024-06-02,2024,VT,Seel,86,#B8B8D0
2024-06-02,2024,WA,Pinsir,127,#78C850
2024-06-02,2024,WI,Nidorina,30,#A040A0
2024-06-02,2024,WV,Growlithe,58,#F08030
2024-06-02,2024,WY,Geodude,74,#B8A038
2024-06-09,2024,AK,Farfetch'd,83,#A89078
2024-06-09,2024,AL,Ditto,132,#F8A8B8
2024-06-09,2024,AR,Rhyhorn,111,#B8A038
2024-06-09,2024,AZ,Seel,86,#B8B8D0
2024-06-09,2024,CA,Psyduck,54,#6890F0
2024-06-09,2024,CO,Seel,86,#B8B8D0
2024-06-09,2024,CT,Growlithe,58,#F08030
2024-06-09,2024,DC,Seaking,119,#F08030
2024-06-09,2024,DE,Onix,95,#B8A038
2024-06-09,2024,FL,Onix,95,#B8A038
2024-06-09,2024,GA,Tangela,114,#78C850
2024-06-09,2024,HI,Venomoth,49,#A040A0
2024-06-09,2024,IA,Drowzee,96,#E0C068
2024-06-09,2024,ID,Growlithe,58,#F08030
2024-06-09,2024,IL,Hypno,97,#E0C068
2024-06-09,2024,IN,Growlithe,58,#F08030
2024-06-09,2024,KS,Ditto,132,#F8A8B8
2024-06-09,2024,KY,Growlithe,58,#F08030
2024-06-09,2024,LA,Venomoth,49,#A040A0
2024-06-09,2024,MA,Seel,86,#B8B8D0
2024-06-09,2024,MD,Kabuto,140,#B8A038
2024-06-09,2024,ME,Hypno,97,#E0C068
2024-06-09,2024,MI,Seel,86,#B8B8D0
2024-06-09,2024,MN,Hypno,97,#E0C068
2024-06-09,2024,MO,Growlithe,58,#F08030
2024-06-09,2024,MS,Hypno,97,#E0C068
2024-06-09,2024,MT,Hypno,97,#E0C068
2024-06-09,2024,NC,Growlithe,58,#F08030
2024-06-09,2024,ND,Golduck,55,#6890F0
2024-06-09,2024,NE,Onix,95,#B8A038
2024-06-09,2024,NH,Hypno,97,#E0C068
2024-06-09,2024,NJ,Seel,86,#B8B8D0
2024-06-09,2024,NM,Hypno,97,#E0C068
2024-06-09,2024,NV,Drowzee,96,#E0C068
2024-06-09,2024,NY,Hypno,97,#E0C068
2024-06-09,2024,OH,Growlithe,58,#F08030
2024-06-09,2024,OK,Growlithe,58,#F08030
2024-06-09,2024,OR,Hypno,97,#E0C068
2024-06-09,2024,PA,Hypno,97,#E0C068
2024-06-09,2024,RI,Hypno,97,#E0C068
2024-06-09,2024,SC,Hypno,97,#E0C068
2024-06-09,2024,SD,Drowzee,96,#E0C068
2024-06-09,2024,TN,Seel,86,#B8B8D0
2024-06-09,2024,TX,Onix,95,#B8A038
2024-06-09,2024,UT,Seel,86,#B8B8D0
2024-06-09,2024,VA,Venomoth,49,#A040A0
2024-06-09,2024,VT,Vileplume,45,#78C850
2024-06-09,2024,WA,Venomoth,49,#A040A0
2024-06-09,2024,WI,Slowbro,80,#A89078
2024-06-09,2024,WV,Growlithe,58,#F08030
2024-06-09,2024,WY,Nidoking,34,#A040A0
2024-06-16,2024,AK,Rhyhorn,111,#B8A038
2024-06-16,2024,AL,Ditto,132,#F8A8B8
2024-06-16,2024,AR,Rhyhorn,111,#B8A038
2024-06-16,2024,AZ,Rhydon,112,#B8A038
2024-06-16,2024,CA,Rhydon,112,#B8A038
2024-06-16,2024,CO,Seel,86,#B8B8D0
2024-06-16,2024,CT,Tangela,114,#78C850
2024-06-16,2024,DC,Tangela,114,#78C850
2024-06-16,2024,DE,Onix,95,#B8A038
2024-06-16,2024,FL,Onix,95,#B8A038
2024-06-16,2024,GA,Tangela,114,#78C850
2024-06-16,2024,HI,Kabutops,141,#B8A038
2024-06-16,2024,IA,Rhydon,112,#B8A038
2024-06-16,2024,ID,Rhydon,112,#B8A038
2024-06-16,2024,IL,Rhydon,112,#B8A038
2024-06-16,2024,IN,Venomoth,49,#A040A0
2024-06-16,2024,KS,Onix,95,#B8A038
2024-06-16,2024,KY,Rhydon,112,#B8A038
2024-06-16,2024,LA,Venomoth,49,#A040A0
2024-06-16,2024,MA,Onix,95,#B8A038
2024-06-16,2024,MD,Kabuto,140,#B8A038
2024-06-16,2024,ME,Hypno,97,#E0C068
2024-06-16,2024,MI,Seel,86,#B8B8D0
2024-06-16,2024,MN,Venomoth,49,#A040A0
2024-06-16,2024,MO,Growlithe,58,#F08030
2024-06-16,2024,MS,Tangela,114,#78C850
2024-06-16,2024,MT,Rhyhorn,111,#B8A038
2024-06-16,2024,NC,Tangela,114,#78C850
2024-06-16,2024,ND,Rhyhorn,111,#B8A038
2024-06-16,2024,NE,Onix,95,#B8A038
2024-06-16,2024,NH,Rhydon,112,#B8A038
2024-06-16,2024,NJ,Rhydon,112,#B8A038
2024-06-16,2024,NM,Jynx,124,#F8A8B8
2024-06-16,2024,NV,Onix,95,#B8A038
2024-06-16,2024,NY,Seel,86,#B8B8D0
2024-06-16,2024,OH,Rhydon,112,#B8A038
2024-06-16,2024,OK,Rhydon,112,#B8A038
2024-06-16,2024,OR,Rhydon,112,#B8A038
2024-06-16,2024,PA,Venomoth,49,#A040A0
2024-06-16,2024,RI,Golbat,42,#705898
2024-06-16,2024,SC,Venomoth,49,#A040A0
2024-06-16,2024,SD,Onix,95,#B8A038
2024-06-16,2024,TN,Rhydon,112,#B8A038
2024-06-16,2024,TX,Onix,95,#B8A038
2024-06-16,2024,UT,Rhydon,112,#B8A038
2024-06-16,2024,VA,Venomoth,49,#A040A0
2024-06-16,2024,VT,Rhydon,112,#B8A038
2024-06-16,2024,WA,Venomoth,49,#A040A0
2024-06-16,2024,WI,Rhydon,112,#B8A038
2024-06-16,2024,WV,Rhydon,112,#B8A038
2024-06-16,2024,WY,Machoke,67,#A89078
2024-06-23,2024,AK,Golem,76,#B8A038
2024-06-23,2024,AL,Ditto,132,#F8A8B8
2024-06-23,2024,AR,Nidorina,30,#A040A0
2024-06-23,2024,AZ,Seel,86,#B8B8D0
2024-06-23,2024,CA,Kakuna,14,#A8B820
2024-06-23,2024,CO,Seel,86,#B8B8D0
2024-06-23,2024,CT,Growlithe,58,#F08030
2024-06-23,2024,DC,Seaking,119,#F08030
2024-06-23,2024,DE,Onix,95,#B8A038
2024-06-23,2024,FL,Onix,95,#B8A038
2024-06-23,2024,GA,Tangela,114,#78C850
2024-06-23,2024,HI,Growlithe,58,#F08030
2024-06-23,2024,IA,Wartortle,8,#6890F0
2024-06-23,2024,ID,Golem,76,#B8A038
2024-06-23,2024,IL,Hypno,97,#E0C068
2024-06-23,2024,IN,Nidorina,30,#A040A0
2024-06-23,2024,KS,Ditto,132,#F8A8B8
2024-06-23,2024,KY,Growlithe,58,#F08030
2024-06-23,2024,LA,Tangela,114,#78C850
2024-06-23,2024,MA,Nidorina,30,#A040A0
2024-06-23,2024,MD,Seaking,119,#F08030
2024-06-23,2024,ME,Hypno,97,#E0C068
2024-06-23,2024,MI,Seel,86,#B8B8D0
2024-06-23,2024,MN,Hypno,97,#E0C068
2024-06-23,2024,MO,Growlithe,58,#F08030
2024-06-23,2024,MS,Hypno,97,#E0C068
2024-06-23,2024,MT,Hypno,97,#E0C068
2024-06-23,2024,NC,Growlithe,58,#F08030
2024-06-23,2024,ND,Clefable,36,#F8A8B8
2024-06-23,2024,NE,Onix,95,#B8A038
2024-06-23,2024,NH,Hypno,97,#E0C068
2024-06-23,2024,NJ,Seel,86,#B8B8D0
2024-06-23,2024,NM,Hypno,97,#E0C068
2024-06-23,2024,NV,Hypno,97,#E0C068
2024-06-23,2024,NY,Hypno,97,#E0C068
2024-06-23,2024,OH,Growlithe,58,#F08030
2024-06-23,2024,OK,Growlithe,58,#F08030
2024-06-23,2024,OR,Hypno,97,#E0C068
2024-06-23,2024,PA,Nidorina,30,#A040A0
2024-06-23,2024,RI,Hypno,97,#E0C068
2024-06-23,2024,SC,Hypno,97,#E0C068
2024-06-23,2024,SD,Onix,95,#B8A038
2024-06-23,2024,TN,Seel,86,#B8B8D0
2024-06-23,2024,TX,Onix,95,#B8A038
2024-06-23,2024,UT,Seel,86,#B8B8D0
2024-06-23,2024,VA,Nidorina,30,#A040A0
2024-06-23,2024,VT,Golem,76,#B8A038
2024-06-23,2024,WA,Golem,76,#B8A038
2024-06-23,2024,WI,Nidorina,30,#A040A0
2024-06-23,2024,WV,Growlithe,58,#F08030
2024-06-23,2024,WY,Golem,76,#B8A038
2024-06-30,2024,AK,Onix,95,#B8A038
2024-06-30,2024,AL,Ditto,132,#F8A8B8
2024-06-30,2024,AR,Onix,95,#B8A038
2024-06-30,2024,AZ,Onix,95,#B8A038
2024-06-30,2024,CA,Onix,95,#B8A038
2024-06-30,2024,CO,Onix,95,#B8A038
2024-06-30,2024,CT,Growlithe,58,#F08030
2024-06-30,2024,DC,Seaking,119,#F08030
2024-06-30,2024,DE,Onix,95,#B8A038
2024-06-30,2024,FL,Onix,95,#B8A038
2024-06-30,2024,GA,Tangela,114,#78C850
2024-06-30,2024,HI,Grimer,88,#705898
2024-06-30,2024,IA,Venomoth,49,#A040A0
2024-06-30,2024,ID,Onix,95,#B8A038
2024-06-30,2024,IL,Onix,95,#B8A038
2024-06-30,2024,IN,Venomoth,49,#A040A0
2024-06-30,2024,KS,Onix,95,#B8A038
2024-06-30,2024,KY,Venonat,48,#A040A0
2024-06-30,2024,LA,Venomoth,49,#A040A0
2024-06-30,2024,MA,Onix,95,#B8A038
2024-06-30,2024,MD,Seaking,119,#F08030
2024-06-30,2024,ME,Venonat,48,#A040A0
2024-06-30,2024,MI,Hypno,97,#E0C068
2024-06-30,2024,MN,Grimer,88,#705898
2024-06-30,2024,MO,Grimer,88,#705898
2024-06-30,2024,MS,Spearow,21,#A89078
2024-06-30,2024,MT,Horsea,116,#6890F0
2024-06-30,2024,NC,Onix,95,#B8A038
2024-06-30,2024,ND,Clefable,36,#F8A8B8
2024-06-30,2024,NE,Onix,95,#B8A038
2024-06-30,2024,NH,Venonat,48,#A040A0
2024-06-30,2024,NJ,Onix,95,#B8A038
2024-06-30,2024,NM,Hypno,97,#E0C068
2024-06-30,2024,NV,Onix,95,#B8A038
2024-06-30,2024,NY,Onix,95,#B8A038
2024-06-30,2024,OH,Grimer,88,#705898
2024-06-30,2024,OK,Growlithe,58,#F08030
2024-06-30,2024,OR,Hypno,97,#E0C068
2024-06-30,2024,PA,Grimer,88,#705898
2024-06-30,2024,RI,Golbat,42,#705898
2024-06-30,2024,SC,Onix,95,#B8A038
2024-06-30,2024,SD,Onix,95,#B8A038
2024-06-30,2024,TN,Onix,95,#B8A038
2024-06-30,2024,TX,Onix,95,#B8A038
2024-06-30,2024,UT,Onix,95,#B8A038
2024-06-30,2024,VA,Venomoth,49,#A040A0
2024-06-30,2024,VT,Onix,95,#B8A038
2024-06-30,2024,WA,Seaking,119,#F08030
2024-06-30,2024,WI,Venonat,48,#A040A0
2024-06-30,2024,WV,Mr. Mime,122,#F8A8B8
2024-06-30,2024,WY,Machoke,67,#A89078
2024-07-07,2024,AK,Ekans,23,#A040A0
2024-07-07,2024,AL,Ditto,132,#F8A8B8
2024-07-07,2024,AR,Horsea,116,#6890F0
2024-07-07,2024,AZ,Staryu,120,#F08030
2024-07-07,2024,CA,Kakuna,14,#A8B820
2024-07-07,2024,CO,Seel,86,#B8B8D0
2024-07-07,2024,CT,Staryu,120,#F08030
2024-07-07,2024,DC,Seaking,119,#F08030
2024-07-07,2024,DE,Ekans,23,#A040A0
2024-07-07,2024,FL,Onix,95,#B8A038
2024-07-07,2024,GA,Tangela,114,#78C850
2024-07-07,2024,HI,Raichu,26,#F8D030
2024-07-07,2024,IA,Horsea,116,#6890F0
2024-07-07,2024,ID,Horsea,116,#6890F0
2024-07-07,2024,IL,Staryu,120,#F08030
2024-07-07,2024,IN,Horsea,116,#6890F0
2024-07-07,2024,KS,Ditto,132,#F8A8B8
2024-07-07,2024,KY,Venonat,48,#A040A0
2024-07-07,2024,LA,Raichu,26,#F8D030
2024-07-07,2024,MA,Venonat,48,#A040A0
2024-07-07,2024,MD,Seaking,119,#F08030
2024-07-07,2024,ME,Venonat,48,#A040A0
2024-07-07,2024,MI,Seel,86,#B8B8D0
2024-07-07,2024,MN,Staryu,120,#F08030
2024-07-07,2024,MO,Growlithe,58,#F08030
2024-07-07,2024,MS,Spearow,21,#A89078
2024-07-07,2024,MT,Horsea,116,#6890F0
2024-07-07,2024,NC,Staryu,120,#F08030
2024-07-07,2024,ND,Horsea,116,#6890F0
2024-07-07,2024,NE,Staryu,120,#F08030
2024-07-07,2024,NH,Venonat,48,#A040A0
2024-07-07,2024,NJ,Staryu,120,#F08030
2024-07-07,2024,NM,Jynx,124,#F8A8B8
2024-07-07,2024,NV,Venonat,48,#A040A0
2024-07-07,2024,NY,Staryu,120,#F08030
2024-07-07,2024,OH,Staryu,120,#F08030
2024-07-07,2024,OK,Horsea,116,#6890F0
2024-07-07,2024,OR,Horsea,116,#6890F0
2024-07-07,2024,PA,Staryu,120,#F08030
2024-07-07,2024,RI,Shellder,90,#705898
2024-07-07,2024,SC,Horsea,116,#6890F0
2024-07-07,2024,SD,Horsea,116,#6890F0
2024-07-07,2024,TN,Horsea,116,#6890F0
2024-07-07,2024,TX,Onix,95,#B8A038
2024-07-07,2024,UT,Seel,86,#B8B8D0
2024-07-07,2024,VA,Staryu,120,#F08030
2024-07-07,2024,VT,Seel,86,#B8B8D0
2024-07-07,2024,WA,Horsea,116,#6890F0
2024-07-07,2024,WI,Venonat,48,#A040A0
2024-07-07,2024,WV,Staryu,120,#F08030
2024-07-07,2024,WY,Machoke,67,#A89078
2024-07-14,2024,AK,Meowth,52,#A89078
2024-07-14,2024,AL,Ditto,132,#F8A8B8
2024-07-14,2024,AR,Nidorina,30,#A040A0
2024-07-14,2024,AZ,Meowth,52,#A89078
2024-07-14,2024,CA,Meowth,52,#A89078
2024-07-14,2024,CO,Seel,86,#B8B8D0
2024-07-14,2024,CT,Fearow,22,#A89078
2024-07-14,2024,DC,Seaking,119,#F08030
2024-07-14,2024,DE,Onix,95,#B8A038
2024-07-14,2024,FL,Onix,95,#B8A038
2024-07-14,2024,GA,Tangela,114,#78C850
2024-07-14,2024,HI,Raichu,26,#F8D030
2024-07-14,2024,IA,Meowth,52,#A89078
2024-07-14,2024,ID,Rhydon,112,#B8A038
2024-07-14,2024,IL,Meowth,52,#A89078
2024-07-14,2024,IN,Nidorina,30,#A040A0
2024-07-14,2024,KS,Meowth,52,#A89078
2024-07-14,2024,KY,Meowth,52,#A89078
2024-07-14,2024,LA,Raichu,26,#F8D030
2024-07-14,2024,MA,Fearow,22,#A89078
2024-07-14,2024,MD,Seaking,119,#F08030
2024-07-14,2024,ME,Fearow,22,#A89078
2024-07-14,2024,MI,Meowth,52,#A89078
2024-07-14,2024,MN,Meowth,52,#A89078
2024-07-14,2024,MO,Meowth,52,#A89078
2024-07-14,2024,MS,Ditto,132,#F8A8B8
2024-07-14,2024,MT,Hypno,97,#E0C068
2024-07-14,2024,NC,Meowth,52,#A89078
2024-07-14,2024,ND,Tauros,128,#A89078
2024-07-14,2024,NE,Onix,95,#B8A038
2024-07-14,2024,NH,Goldeen,118,#F08030
2024-07-14,2024,NJ,Raichu,26,#F8D030
2024-07-14,2024,NM,Meowth,52,#A89078
2024-07-14,2024,NV,Meowth,52,#A89078
2024-07-14,2024,NY,Meowth,52,#A89078
2024-07-14,2024,OH,Meowth,52,#A89078
2024-07-14,2024,OK,Meowth,52,#A89078
2024-07-14,2024,OR,Meowth,52,#A89078
2024-07-14,2024,PA,Nidorina,30,#A040A0
2024-07-14,2024,RI,Meowth,52,#A89078
2024-07-14,2024,SC,Meowth,52,#A89078
2024-07-14,2024,SD,Onix,95,#B8A038
2024-07-14,2024,TN,Meowth,52,#A89078
2024-07-14,2024,TX,Onix,95,#B8A038
2024-07-14,2024,UT,Fearow,22,#A89078
2024-07-14,2024,VA,Nidorina,30,#A040A0
2024-07-14,2024,VT,Seel,86,#B8B8D0
2024-07-14,2024,WA,Seaking,119,#F08030
2024-07-14,2024,WI,Fearow,22,#A89078
2024-07-14,2024,WV,Meowth,52,#A89078
2024-07-14,2024,WY,Eevee,133,#A89078
2024-07-21,2024,AK,Onix,95,#B8A038
2024-07-21,2024,AL,Ditto,132,#F8A8B8
2024-07-21,2024,AR,Onix,95,#B8A038
2024-07-21,2024,AZ,Onix,95,#B8A038
2024-07-21,2024,CA,Ditto,132,#F8A8B8
2024-07-21,2024,CO,Seel,86,#B8B8D0
2024-07-21,2024,CT,Tangela,114,#78C850
2024-07-21,2024,DC,Seaking,119,#F08030
2024-07-21,2024,DE,Onix,95,#B8A038
2024-07-21,2024,FL,Onix,95,#B8A038
2024-07-21,2024,GA,Tangela,114,#78C850
2024-07-21,2024,HI,Diglett,50,#E0C068
2024-07-21,2024,IA,Ditto,132,#F8A8B8
2024-07-21,2024,ID,Sandshrew,27,#E0C068
2024-07-21,2024,IL,Onix,95,#B8A038
2024-07-21,2024,IN,Diglett,50,#E0C068
2024-07-21,2024,KS,Ditto,132,#F8A8B8
2024-07-21,2024,KY,Ditto,132,#F8A8B8
2024-07-21,2024,LA,Ditto,132,#F8A8B8
2024-07-21,2024,MA,Onix,95,#B8A038
2024-07-21,2024,MD,Seaking,119,#F08030
2024-07-21,2024,ME,Hypno,97,#E0C068
2024-07-21,2024,MI,Seel,86,#B8B8D0
2024-07-21,2024,MN,Onix,95,#B8A038
2024-07-21,2024,MO,Ditto,132,#F8A8B8
2024-07-21,2024,MS,Ditto,132,#F8A8B8
2024-07-21,2024,MT,Hypno,97,#E0C068
2024-07-21,2024,NC,Onix,95,#B8A038
2024-07-21,2024,ND,Sandshrew,27,#E0C068
2024-07-21,2024,NE,Onix,95,#B8A038
2024-07-21,2024,NH,Hypno,97,#E0C068
2024-07-21,2024,NJ,Onix,95,#B8A038
2024-07-21,2024,NM,Hypno,97,#E0C068
2024-07-21,2024,NV,Hypno,97,#E0C068
2024-07-21,2024,NY,Ditto,132,#F8A8B8
2024-07-21,2024,OH,Diglett,50,#E0C068
2024-07-21,2024,OK,Growlithe,58,#F08030
2024-07-21,2024,OR,Hypno,97,#E0C068
2024-07-21,2024,PA,Pinsir,127,#78C850
2024-07-21,2024,RI,Hypno,97,#E0C068
2024-07-21,2024,SC,Onix,95,#B8A038
2024-07-21,2024,SD,Onix,95,#B8A038
2024-07-21,2024,TN,Seel,86,#B8B8D0
2024-07-21,2024,TX,Onix,95,#B8A038
2024-07-21,2024,UT,Diglett,50,#E0C068
2024-07-21,2024,VA,Scyther,123,#78C850
2024-07-21,2024,VT,Diglett,50,#E0C068
2024-07-21,2024,WA,Diglett,50,#E0C068
2024-07-21,2024,WI,Fearow,22,#A89078
2024-07-21,2024,WV,Vaporeon,134,#6890F0
2024-07-21,2024,WY,Paras,46,#A8B820
2024-07-28,2024,AK,Onix,95,#B8A038
2024-07-28,2024,AL,Ditto,132,#F8A8B8
2024-07-28,2024,AR,Goldeen,118,#F08030
2024-07-28,2024,AZ,Seel,86,#B8B8D0
2024-07-28,2024,CA,Onix,95,#B8A038
2024-07-28,2024,CO,Seel,86,#B8B8D0
2024-07-28,2024,CT,Sandslash,28,#E0C068
2024-07-28,2024,DC,Onix,95,#B8A038
2024-07-28,2024,DE,Onix,95,#B8A038
2024-07-28,2024,FL,Onix,95,#B8A038
2024-07-28,2024,GA,Tangela,114,#78C850
2024-07-28,2024,HI,Ditto,132,#F8A8B8
2024-07-28,2024,IA,Wartortle,8,#6890F0
2024-07-28,2024,ID,Onix,95,#B8A038
2024-07-28,2024,IL,Onix,95,#B8A038
2024-07-28,2024,IN,Nidorina,30,#A040A0
2024-07-28,2024,KS,Ditto,132,#F8A8B8
2024-07-28,2024,KY,Ditto,132,#F8A8B8
2024-07-28,2024,LA,Ditto,132,#F8A8B8
2024-07-28,2024,MA,Onix,95,#B8A038
2024-07-28,2024,MD,Kabuto,140,#B8A038
2024-07-28,2024,ME,Hypno,97,#E0C068
2024-07-28,2024,MI,Seel,86,#B8B8D0
2024-07-28,2024,MN,Onix,95,#B8A038
2024-07-28,2024,MO,Ditto,132,#F8A8B8
2024-07-28,2024,MS,Goldeen,118,#F08030
2024-07-28,2024,MT,Hypno,97,#E0C068
2024-07-28,2024,NC,Onix,95,#B8A038
2024-07-28,2024,ND,Tauros,128,#A89078
2024-07-28,2024,NE,Onix,95,#B8A038
2024-07-28,2024,NH,Goldeen,118,#F08030
2024-07-28,2024,NJ,Onix,95,#B8A038
2024-07-28,2024,NM,Hypno,97,#E0C068
2024-07-28,2024,NV,Onix,95,#B8A038
2024-07-28,2024,NY,Seel,86,#B8B8D0
2024-07-28,2024,OH,Seel,86,#B8B8D0
2024-07-28,2024,OK,Growlithe,58,#F08030
2024-07-28,2024,OR,Hypno,97,#E0C068
2024-07-28,2024,PA,Nidorina,30,#A040A0
2024-07-28,2024,RI,Hypno,97,#E0C068
2024-07-28,2024,SC,Onix,95,#B8A038
2024-07-28,2024,SD,Onix,95,#B8A038
2024-07-28,2024,TN,Seel,86,#B8B8D0
2024-07-28,2024,TX,Onix,95,#B8A038
2024-07-28,2024,UT,Onix,95,#B8A038
2024-07-28,2024,VA,Nidorina,30,#A040A0
2024-07-28,2024,VT,Seel,86,#B8B8D0
2024-07-28,2024,WA,Seel,86,#B8B8D0
2024-07-28,2024,WI,Nidorina,30,#A040A0
2024-07-28,2024,WV,Goldeen,118,#F08030
2024-07-28,2024,WY,Paras,46,#A8B820
2024-08-04,2024,AK,Onix,95,#B8A038
2024-08-04,2024,AL,Ditto,132,#F8A8B8
2024-08-04,2024,AR,Rhyhorn,111,#B8A038
2024-08-04,2024,AZ,Seel,86,#B8B8D0
2024-08-04,2024,CA,Aerodactyl,142,#B8A038
2024-08-04,2024,CO,Seel,86,#B8B8D0
